"lang"
{
	"Language"		"English"
		"DOTA_Tooltip_ability_shuxingfujia_Description"									"<font size='10'color='#FADC32'>Gives bonus attributes.</font> Bonus Strength: <font size='10'color='#576AFF'>Ability Level*3</font>\nBonus Agility: <font size='10'color='#576AFF'>Ability Level*3</font>\nBonus Intellect: <font size='10'color='#576AFF'>Ability Level*3</font>"
		"DOTA_Tooltip_ability_gongjishengji"											"Damage Upgrade"
		"DOTA_Tooltip_ability_gongjishengji_Description"								"<font size='10'color='#FADC32'>Gives base attack bonus damage.</font> Attack Bonus Damage: <font size='10'color='#576AFF'>Ability Level*5</font>"
		"DOTA_Tooltip_ability_fushiguanghuan"											"Corrosion Aura"
		"DOTA_Tooltip_ability_fushiguanghuan_Description"								"<font size='10'color='#FADC32'>Reduce the nearby enemies' armor.</font> Radius: <font size='10'color='#576AFF'>900</font>\nArmor Reduce: <font size='10'color='#576AFF'>Ability Level*2</font>"
		"DOTA_Tooltip_ability_naijiuguanghuan"											"Endurance Aura"
		"DOTA_Tooltip_ability_naijiuguanghuan_Description"								"<font size='10'color='#FADC32'>Increases the attack speed and move speed of nearby allies.</font> Radius: <font size='10'color='#576AFF'>900</font>\nMovespeed Bonus Percentage: <font size='10'color='#576AFF'>Ability Level*4</font>\nAttackspeed Bonus Percentage: <font size='10'color='#576AFF'>Ability Level*5</font>"
		"DOTA_Tooltip_ability_xixueguanghuan"											"LifeSteal Aura"
		"DOTA_Tooltip_ability_xixueguanghuan_Description"								"<font size='10'color='#FADC32'>Gives you and nearby allies the ability to heal when attack landed.</font> Radius: <font size='10'color='#576AFF'>900</font>\nLifeSteal Percentage: <font size='10'color='#576AFF'>5+Ability Level*2</font>"
		"DOTA_Tooltip_ability_zhuanzhuguanghuan"										"Devotion Aura"
		"DOTA_Tooltip_ability_zhuanzhuguanghuan_Description"							"<font size='10'color='#FADC32'>Increases you and nearby allies certain amount of physical armor.</font> Radius: <font size='10'color='#576AFF'>900</font>\nArmor Bonus: <font size='10'color='#576AFF'>Ability Level*2.5</font>"
		"DOTA_Tooltip_ability_jinglingguanghuan"										"Elf Aura"
		"DOTA_Tooltip_ability_jinglingguanghuan_Description"							"<font size='10'color='#FADC32'>Decrease the nearby enemies base attack damage and percentage attack damage.</font> Radius: <font size='10'color='#576AFF'>900</font>\nBase attack damage reduce percentage: <font size='10'color='#576AFF'>Ability Level*2+5</font>\nDamage reduce: <font size='10'color='#576AFF'>Ability Level*5</font>"
		"DOTA_Tooltip_ability_siwangguanghuan"											"Death Aura"
		"DOTA_Tooltip_ability_siwangguanghuan_Description"								"<font size='10'color='#FADC32'>Deal damage to nearby enemies.</font> Radius: <font size='10'color='#576AFF'>900</font>\nDamage per second: <font size='10'color='#576AFF'>Ability Level*4</font>"
		"DOTA_Tooltip_ability_shengminghuifuguanghuan"									"Life-regen Aura"
		"DOTA_Tooltip_ability_shengminghuifuguanghuan_Description"						"<font size='10'color='#FADC32'>Increases you and nearby allies health regeneration.</font> Radius: <font size='10'color='#576AFF'>900</font>\nHealth regen increase: <font size='10'color='#576AFF'>Ability Level*4</font>"
		"DOTA_Tooltip_ability_jingjiguanghuan"											"Thorns Aura"
		"DOTA_Tooltip_ability_jingjiguanghuan_Description"								"<font size='10'color='#FADC32'>Gives you and nearby allies the ability to reflect damage when attacked.</font> Radius: <font size='10'color='#576AFF'>900</font>\nDamge reflect percentage: <font size='10'color='#576AFF'>5+Ability Level*2.5</font>"
		"DOTA_Tooltip_ability_xieeguanghuan"											"Devil Aura"
		"DOTA_Tooltip_ability_xieeguanghuan_Description"								"<font size='10'color='#FADC32'>Gives you and nearby allies health regen and move speed.</font> Radius: <font size='10'color='#576AFF'>900</font>\nLife regen: <font size='10'color='#576AFF'>Ability Level*1</font>\nMovespeed Bonus Percentage: <font size='10'color='#576AFF'>Ability Level*3</font>"
		"DOTA_Tooltip_ability_jiansuguanghuan"											"Entropic Aura"
		"DOTA_Tooltip_ability_jiansuguanghuan_Description"								"<font size='10'color='#FADC32'>Decrease the move speed of nearby enemies.</font> Radius: <font size='10'color='#576AFF'>900</font>\nMove speed decrease: <font size='10'color='#576AFF'>5+Ability Level*2</font>"
		"DOTA_Tooltip_ability_minglingguanghuan"										"Command Aura"
		"DOTA_Tooltip_ability_minglingguanghuan_Description"							"<font size='10'color='#FADC32'>Increases the attack damage of nearby melee units.</font> Radius: <font size='10'color='#576AFF'>900</font>\nAttack Damage Bonus Percentage: <font size='10'color='#576AFF'>Ability Level*5</font>"
		"DOTA_Tooltip_ability_qiangjiguanghuan"											"Trueshot Aura"
		"DOTA_Tooltip_ability_qiangjiguanghuan_Description"								"<font size='10'color='#FADC32'>Increases the attack damage of nearby ranged units.</font> Radius: <font size='10'color='#576AFF'>900</font>\nAttack Damage Bonus Percentage: <font size='10'color='#576AFF'>Ability Level*5</font>"

		"DOTA_Tooltip_ability_item_zhongji_Description"			"Consumable: Use to Learn/Upgrade ability. Gives the chance to stun and apply bonus damage to attacking target."
		"DOTA_Tooltip_ability_item_fensui_Description"			"Consumable: Use to Learn/Upgrade ability. Gives chance to apply AOE damage when attacking."
		"DOTA_Tooltip_ability_item_shanbi_Description"			"Consumable: Use to Learn/Upgrade ability. Increases Evasion Chance."
		"DOTA_Tooltip_ability_item_shengmingqiequ_Description"			"Consumable: Use to Learn/Upgrade ability. LifeSteal when attacking."
		"DOTA_Tooltip_ability_item_yinghua_Description"			"Consumable: Use to Learn/Upgrade ability. Gives the ability to avoid damage when attacked."
		"DOTA_Tooltip_ability_item_jianci_Description"			"Consumable: Use to Learn/Upgrade ability. Gives the ability to reflect damage when attacked."
		"DOTA_Tooltip_ability_item_ranhui_Description"			"Consumable: Use to Learn/Upgrade ability. Just ignore this"
		"DOTA_Tooltip_ability_item_lueduo_Description"			"Consumable: Use to Learn/Upgrade ability. Loot certain percentage of bounty when attacking."
		"DOTA_Tooltip_ability_item_mofapifu_Description"			"Consumable: Use to Learn/Upgrade ability. Increases magical resistance."
		"DOTA_Tooltip_ability_item_shuxingfujia_Description"			"Consumable: Use to Learn/Upgrade ability. Increases attribute bonus."
		"DOTA_Tooltip_ability_item_gongjishengji_Description"			"Consumable: Use to Learn/Upgrade ability. Gives bonus attack damage"
		
		"DOTA_Tooltip_ability_item_fushiguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Reduce the nearby enemies' armor."
		"DOTA_Tooltip_ability_item_naijiuguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Increases the attack speed and move speed of nearby allies."
		"DOTA_Tooltip_ability_item_xixueguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Gives you and nearby allies the ability to heal when attack landed."
		"DOTA_Tooltip_ability_item_zhuanzhuguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Increases you and nearby allies certain amount of physical armor."
		"DOTA_Tooltip_ability_item_jinglingguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Decrease the nearby enemies attack damage."
		"DOTA_Tooltip_ability_item_siwangguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Deal damage to nearby enemies."
		"DOTA_Tooltip_ability_item_shengminghuifuguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Increases you and nearby allies health regeneration."
		"DOTA_Tooltip_ability_item_jingjiguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Gives you and nearby allies the ability to reflect damage when attacked."
		"DOTA_Tooltip_ability_item_xieeguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Gives you and nearby allies health regen and move speed."
		"DOTA_Tooltip_ability_item_jiansuguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Decrease the move speed of nearby enemies."
		"DOTA_Tooltip_ability_item_minglingguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Increases the attack damage of nearby melee units."
		"DOTA_Tooltip_ability_item_qiangjiguanghuan_Description"			"Consumable: Use to Learn/Upgrade ability. Increases the attack damage of nearby ranged units."
		
		"DOTA_Chat_PlayerKilled"	""
		"DOTA_Chat_PlayerKilled_Mirkwood"	"%s1 just pwned %s2's head for %s3 gold!, %s2 got %s4 compensation."
		"DOTA_Chat_PlayerDenied"	"%s1 just denied %s2!"
		"DOTA_Chat_PlayerDeniedSelf"	"%s1 just committed suicide!"
		"DOTA_Chat_PlayerKilledGeneric"	"%s1 was just killed by the mirkwood creatures!!"
		"DOTA_Chat_PlayerKilledAssist"	"%s1 was just killed! %s2 gold is split among assists:"
		
	}
}
